bill_type,bill_id,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,house_probabilities,house_predictions
H.R. ,448,Putting Investors First Act of 2023,,0,R,WI,17,0,17,0,1,Finance and Financial Sector,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/448,0.33%,0
H.R. ,447,MMEDS Act of 2023," <p><b>Medical Manufacturing, Economic Development, and Sustainability Act of 2023 or the MMEDS Act of 2023</b></p> <p>This bill provides incentives for relocating medical manufacturing facilities in the United States and for manufacturing medical products (i.e., drugs and devices) in economically distressed zones. Specifically, the bill allows a income tax credit for 40% of the sum of wages paid in a medical manufacturing economically distressed zone, employee fringe benefit expenses, and depreciation and amortization allowances with respect to qualified medical manufacturing facility property, and a credit for economically distressed zone products and services acquired by domestic medical manufacturers. The bill increases the credit rate for minority businesses.</p>",0,R,PR,1,0,1,0,1,Taxation,"House - Ways and Means, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/447,0.73%,0
H.R. ,446,Ensuring the Safety of Our Mail Act of 2023, <p><b>Ensuring the Safety of Our Mail Act of 2023</b></p> <p>This bill increases from 5 to 10 years the maximum prison term for a defendant who commits mail theft.<b><br /></b></p>,0,R,CA,0,0,0,0,1,Fraud offenses and financial crimes,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/446,0.29%,0
H.R. ,445,HHS Reproductive and Sexual Health Ombuds Act of 2023," <p><b>HHS Reproductive and Sexual Health Ombuds Act of 2023</b></p> <p>This bill creates a position within the Department of Health and Human Services to support access to reproductive and sexual health services (including services relating to pregnancy and the termination of a pregnancy) that are evidence-based and medically accurate.</p> <p>Functions of the position include (1) educating the public about medication abortions and other sexual and reproductive health services, (2) collecting and analyzing data about consumer access to and health insurance coverage for those services, and (3) coordinating with the Federal Trade Commission on issues related to consumer protection and data privacy for those services.</p>",0,D,GA,4,4,0,0,1,Women's health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/445,0.25%,0
H.R. ,444,End For-Profit Prisons Act of 2023," <p><strong></strong><b>End For-Profit Prisons Act of 2023</b> </p> <p>This bill establishes a framework to phase out existing Bureau of Prisons (BOP) and U.S. Marshals Service contracts with private companies for correctional facilities and community confinement facilities (e.g., halfway houses).</p> <p>The bill requires the Department of Justice to develop guidelines for community reintegration programs at community confinement facilities.</p> <p>In carrying out prerelease and reentry planning procedures, the bill requires the BOP to ensure prisoners receive information and counseling about criminal record expungement; educational, employment, and treatment programs; and applications for public assistance programs, a driver's license, and voter registration. The BOP must also provide prisoners with postrelease information about fines, assessments, surcharges, restitution, and other penalties. </p>",1,D,NJ,0,0,0,0,1,Congressional oversight,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/444,0.29%,0
H.R. ,443,"To direct the Secretary of Labor to train certain employees of Department of Labor how to effectively detect and assist law enforcement in preventing human trafficking during the course of their official duties, and for other purposes.",,1,R,MI,2,1,1,0,1,,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/443,0.23%,0
H.R. ,442,Regulatory Accountability Act,,0,R,TX,0,0,0,0,1,Government Operations and Politics,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/442,2.60%,0
H.R. ,441,Leak and Lose Act of 2023,,0,R,SC,15,0,15,0,1,Law,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/441,0.39%,0
H.R. ,440,Cancel the Coin Act," <p><b>Cancel the Coin Act</b></p> <p>This bill prohibits the Department of the Treasury from minting or issuing any coin, including platinum bullion coins and proof platinum coins, having a nominal or face value exceeding $200.</p>",0,R,SC,0,0,0,0,1,Finance and Financial Sector,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/440,0.38%,0
H.R. ,439,Public Land Search and Rescue Act," <p><strong>Public Land Search and Rescue Act </strong></p> <p>This bill directs the Department of the Interior to establish a program to allocate resources to remote search and rescue activities conducted on lands under the jurisdiction of the Department of Agriculture or Interior.</p> <p>Interior may award a grant under the program to a state or a political subdivision to (1) purchase equipment and gear necessary for remote search and rescue activities, (2) reimburse such an eligible recipient for the cost of maintenance and repair of remote search and rescue equipment owned or leased by the recipient, and (3) reimburse state and local agencies responsible for remote search and rescue activities.</p> <p>Interior must prioritize an application from an eligible recipient who serves an area with a high ratio of visitors to residents. </p> <p>The federal share of assistance under the program shall be 75% of the cost of an eligible project.</p>",0,R,UT,1,1,0,0,1,Public Lands and Natural Resources,"House - Natural Resources, Agriculture",https://www.congress.gov/bill/118th-congress/house-bill/439,0.23%,0
H.R. ,438,True Cost Act," <p><b>True Cost Act</b></p> <p>This bill requires the President's annual budget submission to Congress to include estimates of the cost per individual taxpayer for (1) the public debt, and (2) any projected budget deficit for a fiscal year.</p>",0,R,UT,2,1,1,0,1,Economics and Public Finance,House - Budget,https://www.congress.gov/bill/118th-congress/house-bill/438,4.88%,0
H.R. ,437,Reporting Accountability and Abuse Prevention Act of 2023," <p><b>Reporting Accountability and Abuse Prevention Act of 2023</b></p> <p>This bill requires recipients of grants for family planning services to demonstrate their compliance with state and local laws that mandate reporting of child abuse, human trafficking, or other mistreatment.</p> <p>If a grantee does not comply, the Department of Health and Human Services (HHS) must first work with the grantee to remedy violations. For subsequent violations, the bill directs HHS to recoup funds received by the grantee. It also bars the grantee from receiving family planning funds for 36 months.</p>",0,R,PA,5,0,5,0,1,Violent crime,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/437,3.03%,0
H.R. ,436,No Taxpayer Funding for the U.N. Population Fund," <p><b>No Taxpayer Funding for the U.N. Population Fund</b></p> <p>This bill prohibits the use of funds to provide contributions directly or indirectly to the United Nations Population Fund (UNFPA). The UNFPA is a United Nations agency that supports access to sexual and reproductive health services, including voluntary family planning, maternal health care, and sexuality education. </p>",0,R,TX,10,0,10,0,1,International Affairs,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/436,0.23%,0
H.R. ,435,Protecting Life on College Campus Act of 2023," <p><strong>Protecting Life on College Campus Act of </strong><b>2023</b></p> <p> This bill prohibits the award of federal funds to an institution of higher education (IHE) that hosts or is affiliated with a school-based service site that provides abortion drugs or abortions to its students or to employees of the IHE or the site. An IHE that hosts or is affiliated with a site must, in order to remain eligible for federal funds, annually certify that the site does not provide abortion drugs or abortions to students or employees.</p>",0,R,TX,32,0,32,0,1,Education,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/435,1.39%,0
H.R. ,434,Service Restoration Act,,0,R,TX,15,0,15,0,1,Armed Forces and National Security,House - Armed Services,https://www.congress.gov/bill/118th-congress/house-bill/434,0.32%,0
H.R. ,433,California Central Coast Conservation Act," <p><b>California Central Coast Conservation Act</b></p> <p>This bill prohibits the Bureau of Land Management from administering an oil and gas leasing and development program on the Central Coast of California (e.g., Fresno, Monterey, and San Benito Counties) until it completes and publishes a supplemental environmental impact statement (EIS) assessing the environmental effects of such leasing and development, including the effects on air quality, seismicity, and greenhouse gas emissions.</p> <p>In addition, the bill establishes requirements for the Environmental Protection Agency's review of the EIS.</p>",0,D,CA,0,0,0,0,1,Oil and gas,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/433,0.58%,0
H.R. ,432,Buy Low and Sell High Act," <p><b>Buy Low and Sell High Act</b></p> <p>This bill revises requirements concerning the Strategic Petroleum Reserve (SPR) and sets forth provisions to reduce the demand for petroleum fuel and increase fuel supply.</p> <p>For example, the bill directs the Department of Energy (DOE) to establish within the SPR an Economic Petroleum Reserve of up to 350 million barrels of crude oil.</p> <p>DOE must also establish a national network of Strategic Refined Petroleum Product Reserves to store up to 250 million barrels of gasoline and diesel fuel, which may be sold when there is a severe fuel supply interruption within the district in which the reserve is located. </p> <p>In addition, the bill increases the cap on the amount of barrels of petroleum distillate that may be stored in the Northeast Home Heating Oil Reserve from two million to four million.</p> <p>It also establishes limits on the sale and exportation of petroleum products from such reserves. </p> <p>Further, the bill establishes provisions concerning electrifying the transportation sector, zero-emission vehicles, and a program to increase the amount of crude oil refined in oil refineries in certain countries in the Western Hemisphere.</p>",0,D,NJ,6,6,0,0,1,Energy,"House - Energy and Commerce, Oversight and Accountability",https://www.congress.gov/bill/118th-congress/house-bill/432,7.11%,0
H.R. ,431,Life at Conception Act,,0,R,WV,74,0,74,0,1,"Civil Rights and Liberties, Minority Issues",House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/431,0.27%,0
H.R. ,430,Lunar New Year Day Act, <p><strong>Lunar New Year Day Act</strong></p> <p>This bill establishes Lunar New Year Day as a federal holiday. </p>,0,D,NY,57,57,0,0,1,"Arts, Culture, Religion",House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/430,6.89%,0
H.R. ,429,No Tax Breaks for Radical Corporate Activism Act," <p><strong>No Tax Breaks for Radical Corporate Activism Act</strong></p> <p>This bill disallows a business expense tax deduction for any reimbursement paid by an employer to an employee for travel expenses to obtain an abortion, or for the costs of any gender transition procedure for the employee's minor child.</p>",0,R,FL,7,0,7,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/429,0.33%,0
H.R. ,428,Protecting the Dignity of Unborn Children Act of 2023," <p><b>Protecting the Dignity of Unborn Children Act of 2023 </b></p> <p>This bill establishes a new criminal offense for recklessly disposing of or abandoning fetal remains in a landfill or in any navigable waters of the United States.</p> <p>The term <i>fetal remains</i> means any part (except a cremated part) of a deceased human fetus following an abortion.</p> <p>A violator is subject to a fine, up to three years in prison, or both.</p>",0,R,OH,5,0,5,0,1,Crime and Law Enforcement,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/428,0.34%,0
H.R. ,427,SAVE Moms and Babies Act of 2023,,0,R,OH,44,0,44,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/427,0.26%,0
H.R. ,426,Lakes Before Turbines Act, <p><strong>Lakes Before Turbines Act</strong></p> <p>This bill eliminates the energy-related tax credit for investment in certain offshore wind facilities after 2022.</p>,0,R,NY,0,0,0,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/426,0.24%,0
H.R. ,425,History and Tradition Protection Act of 2023,,0,R,LA,3,0,3,0,1,"Civil Rights and Liberties, Minority Issues",House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/425,0.39%,0
H.R. ,424,Leaker Accountability Act of 2023,,0,R,LA,10,0,10,0,1,Law,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/424,0.39%,0
H.R. ,423,Pala Band of Mission Indians Land Transfer Act of 2023," <p><b>Pala Band of Mission Indians Land Transfer Act of </b><strong></strong><b>2023</b></p> <p>This bill directs the Department of the Interior to take approximately 721.12 acres of land in San Diego County, California, into trust for the benefit of the Pala Band of Mission Indians, if the tribe transfers title to that land to the United States. The land is made part of the Pala Indian Reservation.</p> <p>The bill generally prohibits gaming on any of the land taken into trust.</p>",0,R,CA,1,1,0,0,1,Native Americans,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/423,0.74%,0
H.R. ,422,Anti-Congestion Tax Act," <p><b>Anti-Congestion Tax Act </b></p> <p>This bill prohibits the Department of Transportation (DOT) from awarding capital investment grants to the Metropolitan Transportation Authority for projects in New York until DOT certifies that drivers using certain vehicular crossings (e.g., Holland Tunnel, Lincoln Tunnel, or George Washington Bridge) to enter into Manhattan receive exemptions from congestion fees.</p> <p>Drivers entering Manhattan using any of the crossings receive a federal tax credit at the end of the year equal to the amount paid in congestion fees.</p>",0,D,NJ,2,0,2,0,1,Transportation and Public Works,"House - Ways and Means, Transportation and Infrastructure",https://www.congress.gov/bill/118th-congress/house-bill/422,0.34%,0
H.R. ,421,Teleabortion Prevention Act of 2023,,0,R,VA,31,0,31,0,1,Crime and Law Enforcement,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/421,12.98%,0
H.R. ,420,Language Access for Medicare Beneficiaries Act of 2023," <p><b>Language Access for Medicare Beneficiaries Act of </b><b>2023</b></p> <p>This bill requires the Centers for Medicare &amp; Medicaid Services (CMS) to translate the annual explanation of Medicare benefits for enrollees into multiple languages, besides English and Spanish. The CMS must prioritize languages into which Social Security documents are translated or that are most frequently requested for purposes of Social Security benefits applications.</p>",0,D,CA,0,0,0,0,1,Social security and elderly assistance,"House - Ways and Means, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/420,0.33%,0
H.R. ,419,Revitalizing Downtowns Act," <p><strong>Revitalizing Downtowns Act</strong></p> <p>This bill expands the investment tax credit to add a qualified office conversion credit. The amount of such credit is 20% of the qualified conversion expenditures with respect to a qualified converted building. The bill defines <em>qualified converted building</em> as any building if (1) prior to conversion, the building was nonresidential real property which was leased, or available for lease, to office tenants; (2) the building has been substantially converted from an office use to a residential, retail, or other commercial use; (3) the building was initially placed in service at least 25 years prior to the beginning of the conversion, and (4) straight line depreciation is allowable with respect to the building.</p>",0,D,CA,2,2,0,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/419,0.26%,0
H.R. ,418,Affordable Housing Equity Act of 2023," <p><strong>Affordable Housing Equity Act of 2023</strong></p> <p>This bill requires allocations through 2033 of low-income housing credit amounts for buildings designated to serve certain low-income households (i.e., aggregate household income does not exceed the greater of 30% of area median gross income, or 100% of an amount equal to the federal poverty line). The bill also increases the rate of the low-income housing credit for projects designated to serve such low-income households.</p>",0,D,CA,0,0,0,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/418,0.29%,0
H.R. ,417,Tribal Healthcare Careers Act," <p><b>Tribal Healthcare Careers Act</b></p> <p>This bill requires the Department of Health and Human Services (HHS) to reserve a portion of Health Profession Opportunity Grants for Indian tribes, tribal organizations, and tribal colleges and universities.</p> <p>HHS must award at least 10 grants to tribal applicants.</p>",0,D,CA,0,0,0,0,1,Native Americans,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/417,2.89%,0
H.R. ,416,Prohibiting Abortion Industry’s Lucrative Loopholes Act," <p><b>Prohibiting Abortion Industry's Lucrative Loopholes Act</b></p> <p>This bill expands the prohibition on the sale or purchase of human fetal tissue in interstate commerce to include any payments associated with the transportation, implantation, processing, preservation, quality control, or storage of such tissue.</p>",0,R,FL,21,0,21,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/416,0.28%,0
H.R. ,415,End the Threat of Default Act," <p><b>End the Threat of Default Act</b></p> <p>This bill repeals the statutory debt limit, which limits the amount of money that the federal government may borrow.</p>",0,D,IL,42,42,0,0,1,Budget deficits and national debt,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/415,0.27%,0
H.R. ,414,Investing in Rural Manufacturing Act, <p><strong></strong><b>Investing in Rural Manufacturing Act</b></p> <p>This bill authorizes the Small Business Administration to make loans for certain costs to businesses that manufacture goods essential to critical infrastructure sectors in rural areas. Businesses that meet at least 75% of their job creation goals under such loans may receive partial loan forgiveness.</p>,0,R,MN,5,2,3,0,1,Commerce,"House - Small Business, Appropriations",https://www.congress.gov/bill/118th-congress/house-bill/414,0.25%,0
H.R. ,413,TOTS Act," <p><b>Transparency Over Toys Spying Act or the TOTS Act</b></p> <p>This bill requires the Federal Trade Commission to issue rules requiring internet-connected toys to include a label indicating that the toy has the ability to connect to the internet and collect and transmit personal information of the user. The label must also indicate whether personal information collected by the toy is retained in the toy or by the manufacturer or another entity. Further, any user agreement or privacy policy associated with the toy must prominently state specified information about how personal information may be collected and used by the manufacturer or other entity.</p> <p>Internet-connected toys include entertainment devices that are targeted to, or likely to be operated by, children and are able to connect to the internet and collect and transmit personal information.</p> <p>The bill also authorizes the commission to enforce these rules.</p>",0,R,NC,5,2,3,0,1,Commerce,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/413,0.44%,0
H.R. ,412,"To designate the facility of the United States Postal Service located at 620 East Pecan Boulevard in McAllen, Texas, as the ""Agent Raul H. Gonzalez Jr. Memorial Post Office"".","Designates the facility of the United States Postal Service located at 620 East Pecan Boulevard in McAllen, Texas, as the ""Agent Raul H. Gonzalez Jr. Memorial Post Office.""",0,R,TX,74,8,66,0,1,Government Operations and Politics,House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/412,92.81%,1
H.R. ,411,Lead by Example Act of 2023," <p><b>Lead by Example Act of </b><b>2023</b></p> <p>This bill provides that, beginning January 3, 2025, the only health care plan the federal government may make available to Members of Congress and congressional staff shall be health care provided through the Department of Veterans Affairs (VA).</p> <p>By September 15, 2023, the VA and the Office of Personnel Management shall jointly submit to Congress a plan to carry out this bill, including recommendations for any necessary legislative actions.</p>",0,R,OH,1,0,1,0,1,Health facilities and institutions,"House - House Administration, Veterans' Affairs",https://www.congress.gov/bill/118th-congress/house-bill/411,3.22%,0
H.R. ,410,Health Care PRICE Transparency Act," <p><strong>Health Care Prices Revealed and Information to Consumers Explained Transparency Act or the Health Care PRICE Transparency Act</strong><br /> <br /> This bill provides statutory authority for requirements for hospitals and health insurance plans to disclose certain information about the costs for items and services.<br /> <br /> Specifically, hospitals must publish in their list of standard charges certain rates negotiated with insurers, discounts for cash payments, and billing codes. Further, hospitals generally must publish the standard charges for the services provided by the hospital that may be scheduled in advance.<br /> <br /> Additionally, insurance plans must publish the in-network and out-of-network charges for covered items and services and the negotiated prices for covered prescription drugs. Plans must provide a tool for consumers to search for this cost information. Consumers also may request additional information about the costs of specific items or services under their plans.</p>",0,R,OH,0,0,0,0,1,Civil actions and liability,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/410,0.23%,0
H.R. ,409,IHS Contract Support Cost Amendment Act," <p><strong>IHS Contract Support Cost Amendment Act</strong></p> <p>This bill allows tribes to receive contract support costs for activities that would otherwise be carried out by the Department of the Interior or the Department of Health and Human Services for direct operation of a program, but for which the costs are not fully covered by the amount of funds required by the Indian Self-Determination and Education Assistance Act of 1975.</p>",0,R,OK,12,9,3,0,1,Native Americans,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/409,0.70%,0
H.R. ,408,"To amend the Fair Credit Reporting Act to exclude information relating to certain evictions from consumer reports, and for other purposes.", <p><strong></strong> This bill prohibits from inclusion in a consumer credit report information related to an eviction occurring during the COVID-19 national emergency or occurring in the 30 days after the termination of such emergency.</p>,0,D,TN,13,13,0,0,1,Finance and Financial Sector,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/408,0.23%,0
H.R. ,407,Protect the UNBORN Act," <p><b>Protect the UNBORN (Undo the Negligent Biden Orders Right Now) Act or the Protect the UNBORN Act</b></p> <p>This bill prohibits federal implementation of and funding for specified executive orders that address access to reproductive health care services, including services related to pregnancy or the termination of a pregnancy.</p>",0,R,GA,91,0,91,0,1,Health,"House - Energy and Commerce, Judiciary, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/407,0.23%,0
H.R. ,406,Providing Appropriate Recognition and Treatment Needed to Enhance Relations with ASEAN Act,,0,D,TX,23,16,7,0,1,International Affairs,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/406,0.23%,0
H.R. ,405,Essential Medicines Strategic Stockpile Act of 2023,,0,R,GA,1,1,0,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/405,0.26%,0
H.R. ,404,Tennessee Valley Authority Transparency Act of 2023,,0,R,TN,2,1,1,0,1,Tennessee Valley Authority,House - Transportation and Infrastructure,https://www.congress.gov/bill/118th-congress/house-bill/404,0.29%,0
H.R. ,403,No Mandates Act," <p><strong>No Mandates Act</strong></p> <p>This bill prohibits federal agencies and certain entities that receive federal funding from requiring COVID-19 vaccinations.</p> <p>Specifically, federal agencies may not issue rules, regulations, or guidance that require an individual to receive a COVID-19 vaccination. The bill also prohibits requiring a COVID-19 vaccination to access federal property and services or congressional grounds and services.</p> <p>Additionally, an entity that received federal COVID-19 relief funds or receives other federal funds after this bill's enactment may not require a COVID-19 vaccination as a condition of providing any service to an individual.</p>",0,R,AZ,0,0,0,0,1,Health,"House - Oversight and Accountability, House Administration, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/403,7.01%,0
H.R. ,402,Protect Communities from a Porous Border Act of 2023," <p><strong>Protect Communities from a Porous Border Act of 2023 </strong></p> <p>This bill requires the Department of Homeland Security (DHS) to notify a state before placing a non-U.S. national (<i>alien</i> under federal law) in that state and gives the state final authority to prohibit such a placement.</p> <p>At least 10 business days before placing (e.g., detaining or housing) such an individual in a state, DHS must provide certain information to that state, including (1) the individual's biographic and biometric information, including DNA; and (2) a certification that the biometric and biographic information has been checked in various law enforcement and counterterrorism databases. </p> <p>No federal court shall have jurisdiction to review (1) the requirements and procedures established under this bill, or (2) a decision by a state to prohibit the placement of such an individual in the state. The bill also prohibits any federal official from waiving any of the bill's requirements.</p>",0,R,TX,0,0,0,0,1,Immigration,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/402,0.38%,0
H.R. ,401,American Science First Act," <p><strong>American Science First Act</strong></p> <p>This bill prohibits the National Science Foundation (NSF) from providing grants or other forms of assistance to certain foreign individuals and entities. Specifically, the NSF may not support any individual or entity that is affiliated or otherwise has a relationship, including but not limited to a research partnership, joint venture, or contract, with</p> <ul> <li>an entity included on the entity list under the Export Administration Regulations, which identifies foreign entities subject to license requirements for the export, reexport, or transfer of certain items;</li> <li>a Chinese military company operating in the United States or any of its territories or possessions on the list required under the Strom Thurmond National Defense Authorization Act for Fiscal Year 1999, or required under the Mac Thornberry National Defense Authorization Act for Fiscal Year 2021, or any successor list; or</li> <li>any parent, subsidiary, affiliate of, or entity owned by or controlled by any such entity.</li> </ul>",0,R,GA,0,0,0,0,1,Research administration and funding,"House - Science, Space, and Technology",https://www.congress.gov/bill/118th-congress/house-bill/401,0.27%,0
H.R. ,400,Investing in Main Street Act of 2023, <p><b>Investing in Main Street Act of 2023</b></p> <p>This bill authorizes certain banking entities to invest up to 15% of their capital and surplus in one or more small business investment companies (SBICs) or in any entity established to invest solely in SBICs. The current limit is 5%.</p>,0,D,CA,3,1,2,0,1,Commerce,"House - Small Business | Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/house-bill/400,0.27%,0
H.R. ,399,Small Business Advocacy Improvements Act of 2023," <p><b>Small Business Advocacy Improvements Act of 2023</b></p> <p>This bill expands the primary functions and additional duties of the Office of Advocacy of the Small Business Administration to include (1) examining the role of small businesses in the international economy, and (2) representing the views and interests of small businesses before foreign governments and international entities to contribute to regulatory and trade initiatives that may affect small businesses.</p>",0,R,MO,2,2,0,0,1,Commerce,House - Small Business | Senate - Small Business and Entrepreneurship,https://www.congress.gov/bill/118th-congress/house-bill/399,1.72%,0
H.R. ,398,Protecting Life and Integrity in Research Act of 2023," <p><strong>Protecting Life and Integrity in Research Act of </strong><b>2023</b></p> <p>This bill restricts research that uses human fetal tissue from an induced abortion.</p> <p>Specifically, it prohibits the Department of Health and Human Services from conducting or supporting such research. Additionally, the bill applies requirements on the research of transplantation of fetal tissue for therapeutic purposes to research on fetal tissue in general.</p> <p>The bill also prohibits soliciting or acquiring a donation of human fetal tissue from an induced abortion, other than for purposes of an autopsy or burial.</p>",0,R,MO,44,0,44,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/398,0.32%,0
H.R. ,397,"To require the evaluation of Federal agencies and programs for duplicative, wasteful, or outdated functions, and to recommend the elimination or realignment of such functions, and for other purposes.",,1,R,TX,2,0,2,0,1,,"House - Oversight and Accountability, Rules",https://www.congress.gov/bill/118th-congress/house-bill/397,0.23%,0
H.R. ,396,Closing the Bump Stock Loophole Act of 2023," <p><strong></strong><b>Closing the Bump Stock Loophole Act of 2023 </b></p> <p>This bill subjects bump stocks to regulation under federal firearms laws.</p> <p>Specifically, the bill adds bump stocks to the list of firearms subject to regulation (e.g., registration and licensing requirements) under the National Firearms Act. Additionally, it includes bump stocks in the list of firearms subject to regulation (e.g., background check requirements) under the Gun Control Act of 1968. </p>",0,D,NV,76,75,1,0,1,Firearms and explosives,"House - Ways and Means, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/396,0.33%,0
H.R. ,395,Time of Service Act," <p><strong>Time of Service Act</strong></p> <p>This bill adjusts the time limitation on the use of a veteran's educational assistance entitlement under the Post-9/11 GI Bill. Specifically, veterans' entitlements shall not expire for those who were discharged or released from active duty on or after January 1, 2001.<br> </p>",0,R,FL,1,0,1,0,1,Armed Forces and National Security,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/395,23.79%,0
H.R. ,394,Veterans Cannabis Use for Safe Healing Act," <p><b>Veterans Cannabis Use for Safe Healing Act</b></p> <p>This bill prohibits the Department of Veterans Affairs (VA) from denying a veteran any VA benefit due to participation in a state-approved marijuana program. For veterans participating in these approved programs, the VA must ensure its health care providers (1) discuss marijuana use with such veterans and adjust treatment plans accordingly, and (2) record such use in the veterans' medical records.</p> <p>Under the bill, the VA shall authorize physicians and other VA health care providers to provide recommendations to veterans who are residents of states with approved programs.</p>",0,R,FL,4,3,1,0,1,Armed Forces and National Security,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/394,8.43%,0
H.R. ,393,Modern GI Bill Act, <p><b>Modern GI Bill Act</b></p> <p>This bill authorizes individuals who are entitled to educational assistance under the Post-9/11 GI Bill to apply amounts of such assistance to repay federal student loans for up to 36 months. </p> <p>The bill sets a cap and annual cost-of-living increases for the amount of educational assistance that may be paid to an individual under this bill during FY2024 and the following years.</p>,0,R,FL,3,0,3,0,1,Armed Forces and National Security,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/393,9.22%,0
H.R. ,392,Religious Insignia on Dog Tags Act," <p><b>Religious Insignia on Dog Tags Act</b></p> <p>This bill directs the Department of Defense (DOD) to allow trademarks owned or controlled by DOD to be combined with religious insignia on commercial identification tags (i.e., dog tags) and to be sold by lawful trademark licensees.</p> <p>The bill applies retroactively to September 13, 2013. </p>",0,R,FL,2,0,2,0,1,Armed Forces and National Security,House - Armed Services,https://www.congress.gov/bill/118th-congress/house-bill/392,0.37%,0
H.R. ,391,Safe Bases Act," <p><b>Safe Bases Act</b> <b>of 2023</b></p> <p>This bill provides statutory authority for the Department of Defense (DOD) to allow a service member to carry a concealed firearm while on any military installation. DOD must establish a single authority within the department to issue permits for this purpose. To be eligible for a permit, the service member must be on active duty and must not be prohibited under federal law from purchasing, owning, or possessing a firearm.</p>",0,R,FL,2,0,2,0,1,Armed Forces and National Security,House - Armed Services,https://www.congress.gov/bill/118th-congress/house-bill/391,0.37%,0
H.R. ,390,Maurice D. Hinchey Hudson River Valley National Heritage Area Enhancement Act, <p><strong>Maurice D. Hinchey Hudson River Valley National Heritage Area Enhancement Act</strong></p> <p>This bill adds the rest of Saratoga County and Washington County in New York within the boundaries of the Maurice D. Hinchey Hudson River Valley National Heritage Area in New York. </p>,0,R,NY,1,1,0,0,1,Public Lands and Natural Resources,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/390,0.47%,0
H.R. ,389,PORTFOLIO Act,,0,R,AZ,0,0,0,0,1,Government Operations and Politics,"House - Oversight and Accountability, Judiciary, House Administration, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/389,6.22%,0
