bill_id,URL,Congress,Title
"H.R. 151",https://www.congress.gov/bill/118th-congress/house-bill/151,"118th Congress (2023-2024)","NFA SBS Act"
"H.R. 150",https://www.congress.gov/bill/118th-congress/house-bill/150,"118th Congress (2023-2024)","Protecting American Energy Production Act"
"H.R. 149",https://www.congress.gov/bill/118th-congress/house-bill/149,"118th Congress (2023-2024)","Protecting Our Democracy by Preventing Foreign Citizens from Voting Act"
"H.R. 148",https://www.congress.gov/bill/118th-congress/house-bill/148,"118th Congress (2023-2024)","JUSTICE Act of 2023"
"H.R. 147",https://www.congress.gov/bill/118th-congress/house-bill/147,"118th Congress (2023-2024)","Teddy Roosevelt Fair Competition and Public Trust Act of 2023"
"H.R. 146",https://www.congress.gov/bill/118th-congress/house-bill/146,"118th Congress (2023-2024)","Old Glory Only Act"
"H.R. 145",https://www.congress.gov/bill/118th-congress/house-bill/145,"118th Congress (2023-2024)","RUSH WAS RIGHT Act of 2023"
"H.R. 144",https://www.congress.gov/bill/118th-congress/house-bill/144,"118th Congress (2023-2024)","Adjusting Davis-Bacon for Inflation Act"
"H.R. 143",https://www.congress.gov/bill/118th-congress/house-bill/143,"118th Congress (2023-2024)","To prohibit the transfer or release of individuals detained at United States Naval Station, Guantanamo Bay, Cuba, to the United States."
"H.R. 142",https://www.congress.gov/bill/118th-congress/house-bill/142,"118th Congress (2023-2024)","End Dark Money Act"
"H.R. 141",https://www.congress.gov/bill/118th-congress/house-bill/141,"118th Congress (2023-2024)","No Pay for Disarray Act"
"H.R. 140",https://www.congress.gov/bill/118th-congress/house-bill/140,"118th Congress (2023-2024)","Protecting Speech from Government Interference Act"
"H.R. 139",https://www.congress.gov/bill/118th-congress/house-bill/139,"118th Congress (2023-2024)","SHOW UP Act of 2023"
"H.R. 138",https://www.congress.gov/bill/118th-congress/house-bill/138,"118th Congress (2023-2024)","Private Student Loan Bankruptcy Fairness Act of 2023"
"H.R. 137",https://www.congress.gov/bill/118th-congress/house-bill/137,"118th Congress (2023-2024)","Justice for Victims of Kleptocracy Act of 2023"
"H.R. 136",https://www.congress.gov/bill/118th-congress/house-bill/136,"118th Congress (2023-2024)","HELD Act"
"H.R. 135",https://www.congress.gov/bill/118th-congress/house-bill/135,"118th Congress (2023-2024)","No Pay Raise for Congress Act"
"H.R. 134",https://www.congress.gov/bill/118th-congress/house-bill/134,"118th Congress (2023-2024)","To amend title XVIII of the Social Security Act to remove geographic requirements and expand originating sites for telehealth services."
"H.R. 133",https://www.congress.gov/bill/118th-congress/house-bill/133,"118th Congress (2023-2024)","Mandating Exclusive Review of Individual Treatments (MERIT) Act"
"H.R. 132",https://www.congress.gov/bill/118th-congress/house-bill/132,"118th Congress (2023-2024)","Protecting Local Communities from Harmful Algal Blooms Act"
"H.R. 131",https://www.congress.gov/bill/118th-congress/house-bill/131,"118th Congress (2023-2024)","Manatee Protection Act of 2023"
"H.R. 130",https://www.congress.gov/bill/118th-congress/house-bill/130,"118th Congress (2023-2024)","Thin Blue Line Act"
"H.R. 129",https://www.congress.gov/bill/118th-congress/house-bill/129,"118th Congress (2023-2024)","To require the Secretary of Defense to ensure drop boxes are maintained on military installations for the deposit of unused prescription drugs, and for other purposes."
"H.R. 128",https://www.congress.gov/bill/118th-congress/house-bill/128,"118th Congress (2023-2024)","Defund Planned Parenthood Act of 2023"
"H.R. 127",https://www.congress.gov/bill/118th-congress/house-bill/127,"118th Congress (2023-2024)","Protection from Obamacare Mandates and Congressional Equity Act"
"H.R. 126",https://www.congress.gov/bill/118th-congress/house-bill/126,"118th Congress (2023-2024)","Students Voicing Opinions in Today’s Elections (VOTE) Act"
"H.R. 125",https://www.congress.gov/bill/118th-congress/house-bill/125,"118th Congress (2023-2024)","Travel Mask Mandate Repeal Act of 2023"
"H.R. 124",https://www.congress.gov/bill/118th-congress/house-bill/124,"118th Congress (2023-2024)","Byron Nash Renal Medullary Carcinoma Awareness Act of 2023"
"H.R. 123",https://www.congress.gov/bill/118th-congress/house-bill/123,"118th Congress (2023-2024)","Alternative Data for Additional Credit FHA Pilot Program Reauthorization Act"
"H.R. 122",https://www.congress.gov/bill/118th-congress/house-bill/122,"118th Congress (2023-2024)","Original Living Wage Act"
"H.R. 121",https://www.congress.gov/bill/118th-congress/house-bill/121,"118th Congress (2023-2024)","Limiting Emergency Powers Act of 2023"
"H.R. 120",https://www.congress.gov/bill/118th-congress/house-bill/120,"118th Congress (2023-2024)","Improving Science in Chemical Assessments Act"
"H.R. 119",https://www.congress.gov/bill/118th-congress/house-bill/119,"118th Congress (2023-2024)","To nullify certain executive orders regarding COVID19 vaccine mandates and to prohibit the Secretary of Labor from issuing a rule mandating vaccination against COVID19, and for other purposes."
"H.R. 118",https://www.congress.gov/bill/118th-congress/house-bill/118,"118th Congress (2023-2024)","No Vaccine Passports Act"
"H.R. 117",https://www.congress.gov/bill/118th-congress/house-bill/117,"118th Congress (2023-2024)","To prohibit any entity that receives Federal funds from the COVID relief packages from mandating employees receive a COVID-19 vaccine, and for other purposes."
"H.R. 116",https://www.congress.gov/bill/118th-congress/house-bill/116,"118th Congress (2023-2024)","Pregnant Women Health and Safety Act of 2023"
"H.R. 115",https://www.congress.gov/bill/118th-congress/house-bill/115,"118th Congress (2023-2024)","Midnight Rules Relief Act of 2023"
"H.R. 114",https://www.congress.gov/bill/118th-congress/house-bill/114,"118th Congress (2023-2024)","Fund and Complete the Border Wall Act"
"H.R. 113",https://www.congress.gov/bill/118th-congress/house-bill/113,"118th Congress (2023-2024)","No Free Rent for Freeloaders Act of 2023"
"H.R. 112",https://www.congress.gov/bill/118th-congress/house-bill/112,"118th Congress (2023-2024)","Responsible Path to Full Obamacare Repeal Act"
"H.R. 111",https://www.congress.gov/bill/118th-congress/house-bill/111,"118th Congress (2023-2024)","To remove the discretionary inflater from the baseline and to provide that the salaries of Members of a House of Congress will be held in escrow if that House has not agreed to a concurrent resolution on the budget for fiscal year 2024."
"H.R. 110",https://www.congress.gov/bill/118th-congress/house-bill/110,"118th Congress (2023-2024)","FUEL Reform Act"
"H.R. 109",https://www.congress.gov/bill/118th-congress/house-bill/109,"118th Congress (2023-2024)","To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction for health insurance premiums."
"H.R. 108",https://www.congress.gov/bill/118th-congress/house-bill/108,"118th Congress (2023-2024)","Small Business Prosperity Act of 2023"
"H.R. 107",https://www.congress.gov/bill/118th-congress/house-bill/107,"118th Congress (2023-2024)","Freedom for Families Act"
"H.R. 106",https://www.congress.gov/bill/118th-congress/house-bill/106,"118th Congress (2023-2024)","Abortion Is Not Health Care Act of 2023"
"H.R. 105",https://www.congress.gov/bill/118th-congress/house-bill/105,"118th Congress (2023-2024)","TBI and PTSD Treatment Act"
"H.R. 104",https://www.congress.gov/bill/118th-congress/house-bill/104,"118th Congress (2023-2024)","TEAM Veteran Caregivers Act"
"H.R. 103",https://www.congress.gov/bill/118th-congress/house-bill/103,"118th Congress (2023-2024)","To prohibit the Secretary of Transportation, acting through the Administrator of the Federal Aviation Administration, from setting a requirement that air carriers and foreign air carriers must require an individual to test negative for COVID-19 to travel in air transportation on an air carrier, and for other purposes."
"H.R. 102",https://www.congress.gov/bill/118th-congress/house-bill/102,"118th Congress (2023-2024)","Space Research Innovation Act"
"H.R. 101",https://www.congress.gov/bill/118th-congress/house-bill/101,"118th Congress (2023-2024)","Return to Work Act"
"H.R. 100",https://www.congress.gov/bill/118th-congress/house-bill/100,"118th Congress (2023-2024)","No SmartPay for Anti-2A Companies Act"
"H.R. 99",https://www.congress.gov/bill/118th-congress/house-bill/99,"118th Congress (2023-2024)","LIST Act of 2023"
"H.R. 98",https://www.congress.gov/bill/118th-congress/house-bill/98,"118th Congress (2023-2024)","Federal Land Freedom Act"
"H.R. 97",https://www.congress.gov/bill/118th-congress/house-bill/97,"118th Congress (2023-2024)","Armed Forces Endangered Species Exemption Act"
"H.R. 96",https://www.congress.gov/bill/118th-congress/house-bill/96,"118th Congress (2023-2024)","Protecting Arizona from Federal Land Grabs Act"
"H.R. 95",https://www.congress.gov/bill/118th-congress/house-bill/95,"118th Congress (2023-2024)","Increasing Public Access to Recreation Act"
"H.R. 94",https://www.congress.gov/bill/118th-congress/house-bill/94,"118th Congress (2023-2024)","American Sovereignty and Species Protection Act"
"H.R. 93",https://www.congress.gov/bill/118th-congress/house-bill/93,"118th Congress (2023-2024)","To require a particular jury instruction in Federal civil actions that include a claim for damages based on negligence arising from the transmission of COVID19."
"H.R. 92",https://www.congress.gov/bill/118th-congress/house-bill/92,"118th Congress (2023-2024)","State Immigration Enforcement Act"
"H.R. 91",https://www.congress.gov/bill/118th-congress/house-bill/91,"118th Congress (2023-2024)","To require that each bill enacted by Congress be limited to only one subject and for other purposes."
"H.R. 90",https://www.congress.gov/bill/118th-congress/house-bill/90,"118th Congress (2023-2024)","Voter Integrity Protection Act"
"H.R. 89",https://www.congress.gov/bill/118th-congress/house-bill/89,"118th Congress (2023-2024)","Injunctive Authority Clarification Act of 2023"
"H.R. 88",https://www.congress.gov/bill/118th-congress/house-bill/88,"118th Congress (2023-2024)","Judicial Administration and Improvement Act of 2023"
"H.R. 87",https://www.congress.gov/bill/118th-congress/house-bill/87,"118th Congress (2023-2024)","Grant’s Law"
"H.R. 86",https://www.congress.gov/bill/118th-congress/house-bill/86,"118th Congress (2023-2024)","Ending Catch and Release Act of 2023"
"H.R. 85",https://www.congress.gov/bill/118th-congress/house-bill/85,"118th Congress (2023-2024)","To amend title 28, United States Code, to provide that the United States district court for the District of Columbia shall have exclusive jurisdiction over actions arising under the immigration laws, and for other purposes."
"H.R. 84",https://www.congress.gov/bill/118th-congress/house-bill/84,"118th Congress (2023-2024)","Buzz Off Act"
"H.R. 83",https://www.congress.gov/bill/118th-congress/house-bill/83,"118th Congress (2023-2024)","To repeal the National Voter Registration Act of 1993."
"H.R. 82",https://www.congress.gov/bill/118th-congress/house-bill/82,"118th Congress (2023-2024)","Social Security Fairness Act of 2023"
"H.R. 81",https://www.congress.gov/bill/118th-congress/house-bill/81,"118th Congress (2023-2024)","Stop Imposing Woke Ideology Abroad Act"
"H.R. 80",https://www.congress.gov/bill/118th-congress/house-bill/80,"118th Congress (2023-2024)","To terminate the designation of the Islamic Republic of Pakistan as a major non-NATO ally, and for other purposes."
"H.R. 79",https://www.congress.gov/bill/118th-congress/house-bill/79,"118th Congress (2023-2024)","WHO Withdrawal Act"
"H.R. 78",https://www.congress.gov/bill/118th-congress/house-bill/78,"118th Congress (2023-2024)","Let Lenders Lend Act"
"H.R. 77",https://www.congress.gov/bill/118th-congress/house-bill/77,"118th Congress (2023-2024)","To amend the Public Health Service Act to provide for cooperative governing of individual health insurance coverage."
"H.R. 76",https://www.congress.gov/bill/118th-congress/house-bill/76,"118th Congress (2023-2024)","Health Coverage Choice Act"
"H.R. 75",https://www.congress.gov/bill/118th-congress/house-bill/75,"118th Congress (2023-2024)","Prescription Freedom Act of 2023"
"H.R. 74",https://www.congress.gov/bill/118th-congress/house-bill/74,"118th Congress (2023-2024)","To prohibit the use of Federal funds to propose, establish, implement, or enforce any requirement that an individual wear a mask or other face covering, or be vaccinated, to prevent the spread of COVID-19, and for other purposes."
"H.R. 73",https://www.congress.gov/bill/118th-congress/house-bill/73,"118th Congress (2023-2024)","No Pro-Abortion Task Force Act"
"H.R. 72",https://www.congress.gov/bill/118th-congress/house-bill/72,"118th Congress (2023-2024)","To prohibit the use of Federal funds to maintain or collect information that can be used to identify any individual to whom a COVID-19 vaccine is administered, and for other purposes."
"H.R. 71",https://www.congress.gov/bill/118th-congress/house-bill/71,"118th Congress (2023-2024)","Medical Innovation Acceleration Act of 2023"
"H.R. 70",https://www.congress.gov/bill/118th-congress/house-bill/70,"118th Congress (2023-2024)","Freedom for Farmers Act of 2023"
"H.R. 69",https://www.congress.gov/bill/118th-congress/house-bill/69,"118th Congress (2023-2024)","NOSHA Act"
"H.R. 68",https://www.congress.gov/bill/118th-congress/house-bill/68,"118th Congress (2023-2024)","Housing Fairness Act of 2023"
"H.R. 67",https://www.congress.gov/bill/118th-congress/house-bill/67,"118th Congress (2023-2024)","Small Business Flexibility Act"
"H.R. 66",https://www.congress.gov/bill/118th-congress/house-bill/66,"118th Congress (2023-2024)","Native American Education Opportunity Act"
"H.R. 65",https://www.congress.gov/bill/118th-congress/house-bill/65,"118th Congress (2023-2024)","Ending Common Core and Expanding School Choice Act"
"H.R. 64",https://www.congress.gov/bill/118th-congress/house-bill/64,"118th Congress (2023-2024)","David’s Law"
"H.R. 63",https://www.congress.gov/bill/118th-congress/house-bill/63,"118th Congress (2023-2024)","GRACE Act"
"H.R. 62",https://www.congress.gov/bill/118th-congress/house-bill/62,"118th Congress (2023-2024)","SHIELD Act"
"H.R. 61",https://www.congress.gov/bill/118th-congress/house-bill/61,"118th Congress (2023-2024)","Leading Against White Supremacy Act of 2023"
"H.R. 60",https://www.congress.gov/bill/118th-congress/house-bill/60,"118th Congress (2023-2024)","Accidental Firearms Transfers Reporting Act of 2023"
"H.R. 59",https://www.congress.gov/bill/118th-congress/house-bill/59,"118th Congress (2023-2024)","SAVE Act"
"H.R. 58",https://www.congress.gov/bill/118th-congress/house-bill/58,"118th Congress (2023-2024)","To amend the Homeland Security Act of 2002 to require an annual report on the Office for State and Local Law Enforcement."
"H.R. 57",https://www.congress.gov/bill/118th-congress/house-bill/57,"118th Congress (2023-2024)","Protecting Personal Data from Foreign Adversaries Act"
"H.R. 56",https://www.congress.gov/bill/118th-congress/house-bill/56,"118th Congress (2023-2024)","RAISE Act of 2023"
"H.R. 55",https://www.congress.gov/bill/118th-congress/house-bill/55,"118th Congress (2023-2024)","To amend title 18, United States Code, to enhance criminal penalties for health related stalking, and for other purposes."
"H.R. 54",https://www.congress.gov/bill/118th-congress/house-bill/54,"118th Congress (2023-2024)","Federal Prison Bureau Nonviolent Offender Relief Act of 2023"
"H.R. 53",https://www.congress.gov/bill/118th-congress/house-bill/53,"118th Congress (2023-2024)","FIND Act"
"H.R. 52",https://www.congress.gov/bill/118th-congress/house-bill/52,"118th Congress (2023-2024)","Kimberly Vaughan Firearm Safe Storage Act"
"H.R. 51",https://www.congress.gov/bill/118th-congress/house-bill/51,"118th Congress (2023-2024)","Washington, D.C. Admission Act"
"H.R. 50",https://www.congress.gov/bill/118th-congress/house-bill/50,"118th Congress (2023-2024)","Terry Technical Correction Act"
"H.R. 49",https://www.congress.gov/bill/118th-congress/house-bill/49,"118th Congress (2023-2024)","REVIEW Act of 2023"
"H.R. 48",https://www.congress.gov/bill/118th-congress/house-bill/48,"118th Congress (2023-2024)","Gun Violence Reduction Resources Act of 2023"
"H.R. 47",https://www.congress.gov/bill/118th-congress/house-bill/47,"118th Congress (2023-2024)","To establish the Victims of Immigration Crime Engagement Office within the Department of Homeland Security, and for other purposes."
"H.R. 46",https://www.congress.gov/bill/118th-congress/house-bill/46,"118th Congress (2023-2024)","Mental Health Access and Gun Violence Prevention Act of 2023"
"H.R. 45",https://www.congress.gov/bill/118th-congress/house-bill/45,"118th Congress (2023-2024)","Small Business Tax Fairness and Compliance Simplification Act"
"H.R. 44",https://www.congress.gov/bill/118th-congress/house-bill/44,"118th Congress (2023-2024)","To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide for the humane treatment of youths who are in police custody, and for other purposes."
"H.R. 43",https://www.congress.gov/bill/118th-congress/house-bill/43,"118th Congress (2023-2024)","Rural Broadband Window of Opportunity Act"
"H.R. 42",https://www.congress.gov/bill/118th-congress/house-bill/42,"118th Congress (2023-2024)","To prohibit States from carrying out more than one Congressional redistricting after a decennial census and apportionment."
"H.R. 41",https://www.congress.gov/bill/118th-congress/house-bill/41,"118th Congress (2023-2024)","VA Same-Day Scheduling Act of 2023"
"H.R. 40",https://www.congress.gov/bill/118th-congress/house-bill/40,"118th Congress (2023-2024)","Commission to Study and Develop Reparation Proposals for African Americans Act"
"H.R. 39",https://www.congress.gov/bill/118th-congress/house-bill/39,"118th Congress (2023-2024)","Honoring Our WWII Merchant Mariners Act of 2023"
"H.R. 38",https://www.congress.gov/bill/118th-congress/house-bill/38,"118th Congress (2023-2024)","Concealed Carry Reciprocity Act"
"H.R. 37",https://www.congress.gov/bill/118th-congress/house-bill/37,"118th Congress (2023-2024)","David Dorn Act of 2023"
"H.R. 36",https://www.congress.gov/bill/118th-congress/house-bill/36,"118th Congress (2023-2024)","Patrick Underwood Federal Law Enforcement Protection Act of 2023"
"H.R. 35",https://www.congress.gov/bill/118th-congress/house-bill/35,"118th Congress (2023-2024)","Close the Medigap Act of 2023"
"H.R. 34",https://www.congress.gov/bill/118th-congress/house-bill/34,"118th Congress (2023-2024)","Assuring Medicare’s Promise Act of 2023"
"H.R. 33",https://www.congress.gov/bill/118th-congress/house-bill/33,"118th Congress (2023-2024)","Medicare Dental, Vision, and Hearing Benefit Act of 2023"
"H.R. 32",https://www.congress.gov/bill/118th-congress/house-bill/32,"118th Congress (2023-2024)","Keeping Texas School Construction Costs Down Act of 2023"
"H.R. 31",https://www.congress.gov/bill/118th-congress/house-bill/31,"118th Congress (2023-2024)","Cover Outstanding Vulnerable Expansion-eligible Residents Now Act"
"H.R. 30",https://www.congress.gov/bill/118th-congress/house-bill/30,"118th Congress (2023-2024)","Stop Human Trafficking in School Zones Act"
"H.R. 29",https://www.congress.gov/bill/118th-congress/house-bill/29,"118th Congress (2023-2024)","Border Safety and Security Act of 2023"
"H.R. 28",https://www.congress.gov/bill/118th-congress/house-bill/28,"118th Congress (2023-2024)","Illegal Alien NICS Alert Act"
"H.R. 27",https://www.congress.gov/bill/118th-congress/house-bill/27,"118th Congress (2023-2024)","Prosecutors Need to Prosecute Act"
"H.R. 26",https://www.congress.gov/bill/118th-congress/house-bill/26,"118th Congress (2023-2024)","Born-Alive Abortion Survivors Protection Act"
"H.R. 25",https://www.congress.gov/bill/118th-congress/house-bill/25,"118th Congress (2023-2024)","FairTax Act of 2023"
"H.R. 24",https://www.congress.gov/bill/118th-congress/house-bill/24,"118th Congress (2023-2024)","Federal Reserve Transparency Act of 2023"
"H.R. 23",https://www.congress.gov/bill/118th-congress/house-bill/23,"118th Congress (2023-2024)","Family and Small Business Taxpayer Protection Act"
"H.R. 22",https://www.congress.gov/bill/118th-congress/house-bill/22,"118th Congress (2023-2024)","Protecting America’s Strategic Petroleum Reserve from China Act"
"H.R. 21",https://www.congress.gov/bill/118th-congress/house-bill/21,"118th Congress (2023-2024)","Strategic Production Response Act"
"H.R. 20",https://www.congress.gov/bill/118th-congress/house-bill/20,"118th Congress (2023-2024)","Richard L. Trumka Protecting the Right to Organize Act of 2023"
"H.R. 17",https://www.congress.gov/bill/118th-congress/house-bill/17,"118th Congress (2023-2024)","Paycheck Fairness Act"
"H.R. 7",https://www.congress.gov/bill/118th-congress/house-bill/7,"118th Congress (2023-2024)","No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2023"
"H.R. 5",https://www.congress.gov/bill/118th-congress/house-bill/5,"118th Congress (2023-2024)","Parents Bill of Rights Act"
"H.R. 1",https://www.congress.gov/bill/118th-congress/house-bill/1,"118th Congress (2023-2024)","Lower Energy Costs Act"
"H.J.Res. 44",https://www.congress.gov/bill/118th-congress/house-joint-resolution/44,"118th Congress (2023-2024)","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Factoring Criteria for Firearms with Attached 'Stabilizing Braces'""."
"H.J.Res. 43",https://www.congress.gov/bill/118th-congress/house-joint-resolution/43,"118th Congress (2023-2024)","Prince Jonah Kūhiō Kalaniana‘ole Protecting Family Legacies Act"
"H.J.Res. 42",https://www.congress.gov/bill/118th-congress/house-joint-resolution/42,"118th Congress (2023-2024)","Disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022."
"H.J.Res. 41",https://www.congress.gov/bill/118th-congress/house-joint-resolution/41,"118th Congress (2023-2024)","Disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility""."
"H.J.Res. 40",https://www.congress.gov/bill/118th-congress/house-joint-resolution/40,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to prohibit voting in Federal, State, or local elections by individuals who are not citizens of the United States."
"H.J.Res. 39",https://www.congress.gov/bill/118th-congress/house-joint-resolution/39,"118th Congress (2023-2024)","Disapproving the rule submitted by the Department of Commerce relating to ""Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414""."
"H.J.Res. 38",https://www.congress.gov/bill/118th-congress/house-joint-resolution/38,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States relating to parental rights."
"H.J.Res. 37",https://www.congress.gov/bill/118th-congress/house-joint-resolution/37,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to provide that Representatives shall be apportioned among the several States according to their respective numbers, counting the number of persons in each State who are citizens of the United States."
"H.J.Res. 36",https://www.congress.gov/bill/118th-congress/house-joint-resolution/36,"118th Congress (2023-2024)","Proposing a balanced budget amendment to the Constitution of the United States."
"H.J.Res. 35",https://www.congress.gov/bill/118th-congress/house-joint-resolution/35,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to require individuals to demonstrate cognitive competence as a condition of holding the office of President or Vice President."
"H.J.Res. 34",https://www.congress.gov/bill/118th-congress/house-joint-resolution/34,"118th Congress (2023-2024)","Expressing the sense of Congress that a woman's ability to travel out of State to receive services available in that State which would otherwise not be available in the State that they reside in, is protected under Article IV of the Constitution."
"H.J.Res. 33",https://www.congress.gov/bill/118th-congress/house-joint-resolution/33,"118th Congress (2023-2024)","To acknowledge the courage and sacrifice of veterans of the Vietnam War and formally apologize for the treatment they received upon returning home."
"H.J.Res. 32",https://www.congress.gov/bill/118th-congress/house-joint-resolution/32,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to limit the number of consecutive terms that a Member of Congress may serve."
"H.J.Res. 31",https://www.congress.gov/bill/118th-congress/house-joint-resolution/31,"118th Congress (2023-2024)","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Veterans Affairs relating to ""Reproductive Health Services""."
"H.J.Res. 30",https://www.congress.gov/bill/118th-congress/house-joint-resolution/30,"118th Congress (2023-2024)","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights""."
"H.J.Res. 29",https://www.congress.gov/bill/118th-congress/house-joint-resolution/29,"118th Congress (2023-2024)","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Section 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment""."
"H.J.Res. 28",https://www.congress.gov/bill/118th-congress/house-joint-resolution/28,"118th Congress (2023-2024)","Expressing support for designation of the week of February 6, 2023, through February 10, 2023, as ""National School Counseling Week""."
"H.J.Res. 27",https://www.congress.gov/bill/118th-congress/house-joint-resolution/27,"118th Congress (2023-2024)","Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of the Army, Corps of Engineers, Department of Defense and the Environmental Protection Agency relating to ""Revised Definition of 'Waters of the United States'""."
"H.J.Res. 26",https://www.congress.gov/bill/118th-congress/house-joint-resolution/26,"118th Congress (2023-2024)","Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022."
"H.J.Res. 25",https://www.congress.gov/bill/118th-congress/house-joint-resolution/25,"118th Congress (2023-2024)","Removing the deadline for the ratification of the equal rights amendment."
"H.J.Res. 24",https://www.congress.gov/bill/118th-congress/house-joint-resolution/24,"118th Congress (2023-2024)","Disapproving the action of the District of Columbia Council in approving the Local Resident Voting Rights Amendment Act of 2022."
"H.J.Res. 23",https://www.congress.gov/bill/118th-congress/house-joint-resolution/23,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States providing that the Senate is made more representative by adding twelve Senators to be elected nationwide through ranked choice voting, and providing for twelve Electors at-large for President and Vice-President, who shall cast their ballots for the respective winners of the national popular vote."
"H.J.Res. 22",https://www.congress.gov/bill/118th-congress/house-joint-resolution/22,"118th Congress (2023-2024)","Disapproving the rule submitted by the Department of Commerce relating to ""Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414""."
"H.J.Res. 21",https://www.congress.gov/bill/118th-congress/house-joint-resolution/21,"118th Congress (2023-2024)","Proposing a balanced budget amendment to the Constitution of the United States."
"H.J.Res. 20",https://www.congress.gov/bill/118th-congress/house-joint-resolution/20,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to limit the number of consecutive terms that a Member of Congress may serve."
"H.J.Res. 19",https://www.congress.gov/bill/118th-congress/house-joint-resolution/19,"118th Congress (2023-2024)","Proposing a balanced budget amendment to the Constitution requiring that each agency and department's funding is justified."
"H.J.Res. 18",https://www.congress.gov/bill/118th-congress/house-joint-resolution/18,"118th Congress (2023-2024)","AUMF CARTEL Influence Resolution"
"H.J.Res. 17",https://www.congress.gov/bill/118th-congress/house-joint-resolution/17,"118th Congress (2023-2024)","Disapproving the action of the District of Columbia Council in approving the Local Resident Voting Rights Amendment Act of 2022."
"H.J.Res. 16",https://www.congress.gov/bill/118th-congress/house-joint-resolution/16,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States extending the right to vote to citizens sixteen years of age or older."
"H.J.Res. 15",https://www.congress.gov/bill/118th-congress/house-joint-resolution/15,"118th Congress (2023-2024)","Proposing a balanced budget amendment to the Constitution of the United States."
"H.J.Res. 14",https://www.congress.gov/bill/118th-congress/house-joint-resolution/14,"118th Congress (2023-2024)","Amending title 36, United States Code, to direct the President to issue an annual proclamation establishing Democracy Day."
"H.J.Res. 13",https://www.congress.gov/bill/118th-congress/house-joint-resolution/13,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States relating to the authority of Congress and the States to regulate contributions and expenditures intended to affect elections and to enact public financing systems for political campaigns."
"H.J.Res. 12",https://www.congress.gov/bill/118th-congress/house-joint-resolution/12,"118th Congress (2023-2024)","Proposing a balanced budget amendment to the Constitution of the United States."
"H.J.Res. 11",https://www.congress.gov/bill/118th-congress/house-joint-resolution/11,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve."
"H.J.Res. 10",https://www.congress.gov/bill/118th-congress/house-joint-resolution/10,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to provide certain line item veto authority to the President."
"H.J.Res. 9",https://www.congress.gov/bill/118th-congress/house-joint-resolution/9,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States prohibiting the United States Government from increasing its debt except for a specific purpose by law adopted by three-fourths of the membership of each House of Congress."
"H.J.Res. 8",https://www.congress.gov/bill/118th-congress/house-joint-resolution/8,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices."
"H.J.Res. 7",https://www.congress.gov/bill/118th-congress/house-joint-resolution/7,"118th Congress (2023-2024)","Relating to a national emergency declared by the President on March 13, 2020."
"H.J.Res. 6",https://www.congress.gov/bill/118th-congress/house-joint-resolution/6,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to provide for balanced budgets for the Government."
"H.J.Res. 5",https://www.congress.gov/bill/118th-congress/house-joint-resolution/5,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to limit the number of terms an individual may serve as a Member of Congress."
